기준년월,지자체,방문자 구분,방문자수,전년도 방문자수,전년 대비 방문자수 증감률
202004,부산광역시,외부방문자(b+c),9069492.0,1.0788637E7,-15.9
202004,부산광역시,전체방문자(a+b+c),4.6961363E7,4.7170475E7,-0.4
202004,대구광역시,현지인방문자(a),2.9882426E7,3.3864554E7,-11.8
202004,대구광역시,외지인방문자(b),6101042.0,7807818.0,-21.9
202004,대구광역시,외국인방문자(c),6270.0,92707.0,-93.2
202004,대구광역시,외부방문자(b+c),6107312.0,7900525.0,-22.7
202004,대구광역시,전체방문자(a+b+c),3.5989738E7,4.1765079E7,-13.8
202004,인천광역시,현지인방문자(a),3.2719788E7,3.1531976E7,3.8
202004,인천광역시,외지인방문자(b),1.0279241E7,1.2173718E7,-15.6
202004,인천광역시,외국인방문자(c),48062.0,754061.0,-93.6
202004,인천광역시,외부방문자(b+c),1.0327303E7,1.2927779E7,-20.1
202004,인천광역시,전체방문자(a+b+c),4.3047092E7,4.4459755E7,-3.2
202004,광주광역시,현지인방문자(a),1.8661832E7,2.066324E7,-9.7
202004,광주광역시,외지인방문자(b),4210668.0,4676144.0,-10.0
202004,광주광역시,외국인방문자(c),4801.0,30818.0,-84.4
202004,광주광역시,외부방문자(b+c),4215469.0,4706961.0,-10.4
202004,광주광역시,전체방문자(a+b+c),2.2877301E7,2.5370202E7,-9.8
202004,대전광역시,현지인방문자(a),1.886793E7,2.0182494E7,-6.5
202004,대전광역시,외지인방문자(b),5239070.0,6052739.0,-13.4
202004,대전광역시,외국인방문자(c),4631.0,35658.0,-87.0
202004,대전광역시,외부방문자(b+c),5243701.0,6088397.0,-13.9
202004,대전광역시,전체방문자(a+b+c),2.411163E7,2.6270891E7,-8.2
202004,울산광역시,현지인방문자(a),1.3655978E7,1.3758094E7,-0.7
202004,울산광역시,외지인방문자(b),3054177.0,3349874.0,-8.8
202004,울산광역시,외국인방문자(c),17513.0,74575.0,-76.5
202004,울산광역시,외부방문자(b+c),3071690.0,3424450.0,-10.3
202004,울산광역시,전체방문자(a+b+c),1.6727668E7,1.7182544E7,-2.6
202004,세종특별자치시,현지인방문자(a),3581722.0,3289958.0,8.9
202004,세종특별자치시,외지인방문자(b),1848182.0,1914262.0,-3.5
202004,세종특별자치시,외국인방문자(c),1140.0,8277.0,-86.2
202004,세종특별자치시,외부방문자(b+c),1849322.0,1922539.0,-3.8
202004,세종특별자치시,전체방문자(a+b+c),5431044.0,5212497.0,4.2
202004,경기도,현지인방문자(a),1.58932476E8,1.48565848E8,7.0
202004,경기도,외지인방문자(b),4.3511209E7,4.4389796E7,-2.0
202004,경기도,외국인방문자(c),105231.0,802849.0,-86.9
202004,경기도,외부방문자(b+c),4.361644E7,4.5192645E7,-3.5
202004,경기도,전체방문자(a+b+c),2.02548917E8,1.93758493E8,4.5
202004,강원도,현지인방문자(a),2.3901157E7,2.4295838E7,-1.6
202004,강원도,외지인방문자(b),8732654.0,8864328.0,-1.5
202004,강원도,외국인방문자(c),7511.0,167687.0,-95.5
202004,강원도,외부방문자(b+c),8740165.0,9032014.0,-3.2
202004,강원도,전체방문자(a+b+c),3.2641322E7,3.3327852E7,-2.1
202004,충청북도,현지인방문자(a),2.0271108E7,2.0847396E7,-2.8
202004,충청북도,외지인방문자(b),7104153.0,8146012.0,-12.8
202004,충청북도,외국인방문자(c),6980.0,60848.0,-88.5
202004,충청북도,외부방문자(b+c),7111133.0,8206860.0,-13.4
202004,충청북도,전체방문자(a+b+c),2.7382241E7,2.9054256E7,-5.8
202004,충청남도,현지인방문자(a),2.6651373E7,2.6901469E7,-0.9
202004,충청남도,외지인방문자(b),1.0863979E7,1.2266222E7,-11.4
202004,충청남도,외국인방문자(c),16627.0,146182.0,-88.6
202004,충청남도,외부방문자(b+c),1.0880606E7,1.2412405E7,-12.3
202004,충청남도,전체방문자(a+b+c),3.7531979E7,3.9313874E7,-4.5
202004,전라북도,현지인방문자(a),2.4393684E7,2.5389315E7,-3.9
202004,전라북도,외지인방문자(b),5935307.0,6619060.0,-10.3
202004,전라북도,외국인방문자(c),8721.0,84572.0,-89.7
202004,전라북도,외부방문자(b+c),5944028.0,6703632.0,-11.3
202004,전라북도,전체방문자(a+b+c),3.0337712E7,3.2092947E7,-5.5
202004,전라남도,현지인방문자(a),2.2812356E7,2.2969814E7,-0.7
202004,전라남도,외지인방문자(b),8335432.0,9104302.0,-8.4
202004,전라남도,외국인방문자(c),26065.0,176263.0,-85.2
202004,전라남도,외부방문자(b+c),8361497.0,9280565.0,-9.9
202004,전라남도,전체방문자(a+b+c),3.1173853E7,3.2250379E7,-3.3
202004,경상북도,현지인방문자(a),3.5386981E7,3.7708629E7,-6.2
202004,경상북도,외지인방문자(b),1.0711956E7,1.2716868E7,-15.8
202004,경상북도,외국인방문자(c),15417.0,155745.0,-90.1
202004,경상북도,외부방문자(b+c),1.0727373E7,1.2872613E7,-16.7
202004,경상북도,전체방문자(a+b+c),4.6114354E7,5.0581242E7,-8.8
202004,경상남도,현지인방문자(a),4.1733804E7,4.123098E7,1.2
202004,경상남도,외지인방문자(b),9991513.0,1.1461492E7,-12.8
202004,경상남도,외국인방문자(c),27528.0,202375.0,-86.4
202004,경상남도,외부방문자(b+c),1.0019041E7,1.1663867E7,-14.1
202004,경상남도,전체방문자(a+b+c),5.1752845E7,5.2894847E7,-2.2
202004,제주특별자치도,현지인방문자(a),1.2896586E7,1.3544643E7,-4.8
202004,제주특별자치도,외지인방문자(b),2553394.0,4080300.0,-37.4
202004,제주특별자치도,외국인방문자(c),16599.0,495204.0,-96.6
202004,제주특별자치도,외부방문자(b+c),2569992.0,4575504.0,-43.8
202004,제주특별자치도,전체방문자(a+b+c),1.5466579E7,1.8120147E7,-14.6
202005,서울특별시,현지인방문자(a),1.33575354E8,1.22667797E8,8.9
202005,서울특별시,외지인방문자(b),4.275123E7,5.1738645E7,-17.4
202005,서울특별시,외국인방문자(c),72343.0,2053610.0,-96.5
202005,서울특별시,외부방문자(b+c),4.2823573E7,5.3792255E7,-20.4
202005,서울특별시,전체방문자(a+b+c),1.76398927E8,1.76460052E8,-0.0
202005,부산광역시,현지인방문자(a),4.0179615E7,3.9926246E7,0.6
202005,부산광역시,외지인방문자(b),1.1105784E7,1.2990982E7,-14.5
202005,부산광역시,외국인방문자(c),35791.0,467262.0,-92.3
202005,부산광역시,외부방문자(b+c),1.1141575E7,1.3458243E7,-17.2
202005,부산광역시,전체방문자(a+b+c),5.132119E7,5.338449E7,-3.9
202005,대구광역시,현지인방문자(a),3.2897924E7,3.6360716E7,-9.5
202005,대구광역시,외지인방문자(b),7518494.0,8482460.0,-11.4
202005,대구광역시,외국인방문자(c),5690.0,79748.0,-92.9
202005,대구광역시,외부방문자(b+c),7524183.0,8562208.0,-12.1
202005,대구광역시,전체방문자(a+b+c),4.0422108E7,4.4922924E7,-10.0
202005,인천광역시,현지인방문자(a),3.4783816E7,3.2099669E7,8.4
202005,인천광역시,외지인방문자(b),1.1574728E7,1.3929828E7,-16.9
202005,인천광역시,외국인방문자(c),59895.0,709345.0,-91.6
202005,인천광역시,외부방문자(b+c),1.1634622E7,1.4639173E7,-20.5
202005,인천광역시,전체방문자(a+b+c),4.6418438E7,4.6738842E7,-0.7
202005,광주광역시,현지인방문자(a),2.0451106E7,2.220443E7,-7.9
202005,광주광역시,외지인방문자(b),5209428.0,5168912.0,0.8
202005,광주광역시,외국인방문자(c),5407.0,29845.0,-81.9
202005,광주광역시,외부방문자(b+c),5214835.0,5198757.0,0.3
202005,광주광역시,전체방문자(a+b+c),2.5665941E7,2.7403187E7,-6.3
202005,대전광역시,현지인방문자(a),2.1126542E7,2.2465342E7,-6.0
202005,대전광역시,외지인방문자(b),6499300.0,6623740.0,-1.9
202005,대전광역시,외국인방문자(c),4472.0,30110.0,-85.1
202005,대전광역시,외부방문자(b+c),6503773.0,6653849.0,-2.3
202005,대전광역시,전체방문자(a+b+c),2.7630315E7,2.9119191E7,-5.1
202005,울산광역시,현지인방문자(a),1.4967799E7,1.4922824E7,0.3
202005,울산광역시,외지인방문자(b),3812704.0,4138071.0,-7.9
202005,울산광역시,외국인방문자(c),17712.0,81085.0,-78.2
202005,울산광역시,외부방문자(b+c),3830416.0,4219156.0,-9.2
202005,울산광역시,전체방문자(a+b+c),1.8798215E7,1.914198E7,-1.8
202005,세종특별자치시,현지인방문자(a),4034832.0,3806506.0,6.0
202005,세종특별자치시,외지인방문자(b),2168680.0,2099884.0,3.3
202005,세종특별자치시,외국인방문자(c),1451.0,9503.0,-84.7
202005,세종특별자치시,외부방문자(b+c),2170131.0,2109387.0,2.9
202005,세종특별자치시,전체방문자(a+b+c),6204963.0,5915893.0,4.9
202005,경기도,현지인방문자(a),1.71689847E8,1.51744166E8,13.1
202005,경기도,외지인방문자(b),4.9358684E7,5.2650574E7,-6.3
202005,경기도,외국인방문자(c),100616.0,705068.0,-85.7
202005,경기도,외부방문자(b+c),4.9459299E7,5.3355642E7,-7.3
202005,경기도,전체방문자(a+b+c),2.21149146E8,2.05099808E8,7.8
202005,강원도,현지인방문자(a),2.6153043E7,2.5478036E7,2.6
202005,강원도,외지인방문자(b),1.1470095E7,1.028825E7,11.5
202005,강원도,외국인방문자(c),7487.0,104681.0,-92.8
202005,강원도,외부방문자(b+c),1.1477582E7,1.0392931E7,10.4
202005,강원도,전체방문자(a+b+c),3.7630625E7,3.5870967E7,4.9
202005,충청북도,현지인방문자(a),2.236074E7,2.3197878E7,-3.6
202005,충청북도,외지인방문자(b),8542818.0,9064794.0,-5.8
202005,충청북도,외국인방문자(c),6853.0,60555.0,-88.7
202005,충청북도,외부방문자(b+c),8549671.0,9125348.0,-6.3
202005,충청북도,전체방문자(a+b+c),3.0910411E7,3.2323226E7,-4.4
202005,충청남도,현지인방문자(a),2.9753241E7,2.9689002E7,0.2
202005,충청남도,외지인방문자(b),1.3244248E7,1.3182628E7,0.5
202005,충청남도,외국인방문자(c),18356.0,138452.0,-86.7
202005,충청남도,외부방문자(b+c),1.3262604E7,1.332108E7,-0.4
202005,충청남도,전체방문자(a+b+c),4.3015845E7,4.3010082E7,0.0
202005,전라북도,현지인방문자(a),2.6761472E7,2.7696014E7,-3.4
202005,전라북도,외지인방문자(b),7691670.0,7650755.0,0.5
202005,전라북도,외국인방문자(c),9722.0,68238.0,-85.8
202005,전라북도,외부방문자(b+c),7701392.0,7718993.0,-0.2
202005,전라북도,전체방문자(a+b+c),3.4462865E7,3.5415008E7,-2.7
202005,전라남도,현지인방문자(a),2.4828038E7,2.4930048E7,-0.4
202005,전라남도,외지인방문자(b),1.0392522E7,1.0077232E7,3.1
202005,전라남도,외국인방문자(c),32876.0,186344.0,-82.4
202005,전라남도,외부방문자(b+c),1.0425398E7,1.0263575E7,1.6
202005,전라남도,전체방문자(a+b+c),3.5253436E7,3.5193624E7,0.2
202005,경상북도,현지인방문자(a),3.9151732E7,4.11857E7,-4.9
202005,경상북도,외지인방문자(b),1.3769273E7,1.4248213E7,-3.4
202005,경상북도,외국인방문자(c),21341.0,157294.0,-86.4
202005,경상북도,외부방문자(b+c),1.3790614E7,1.4405507E7,-4.3
202005,경상북도,전체방문자(a+b+c),5.2942345E7,5.5591208E7,-4.8
202005,경상남도,현지인방문자(a),4.572142E7,4.4461816E7,2.8
202005,경상남도,외지인방문자(b),1.2651482E7,1.3002129E7,-2.7
202005,경상남도,외국인방문자(c),34298.0,184710.0,-81.4
202005,경상남도,외부방문자(b+c),1.268578E7,1.3186839E7,-3.8
202005,경상남도,전체방문자(a+b+c),5.84072E7,5.7648655E7,1.3
202005,제주특별자치도,현지인방문자(a),1.393146E7,1.4361942E7,-3.0
202005,제주특별자치도,외지인방문자(b),3470128.0,4266714.0,-18.7
202005,제주특별자치도,외국인방문자(c),17336.0,472709.0,-96.3
202005,제주특별자치도,외부방문자(b+c),3487464.0,4739423.0,-26.4
202005,제주특별자치도,전체방문자(a+b+c),1.7418923E7,1.9101365E7,-8.8
202006,서울특별시,현지인방문자(a),1.31627976E8,1.1594878E8,13.5
202006,서울특별시,외지인방문자(b),3.9775204E7,5.1421888E7,-22.6
202006,서울특별시,외국인방문자(c),96817.0,1883157.0,-94.9
202006,서울특별시,외부방문자(b+c),3.9872021E7,5.3305045E7,-25.2
202006,서울특별시,전체방문자(a+b+c),1.71499996E8,1.69253825E8,1.3
202006,부산광역시,현지인방문자(a),4.0852665E7,3.8926016E7,4.9
202006,부산광역시,외지인방문자(b),1.0103576E7,1.1056896E7,-8.6
202006,부산광역시,외국인방문자(c),36160.0,439977.0,-91.8
202006,부산광역시,외부방문자(b+c),1.0139736E7,1.1496873E7,-11.8
202006,부산광역시,전체방문자(a+b+c),5.0992401E7,5.0422889E7,1.1
202006,대구광역시,현지인방문자(a),3.3624944E7,3.5247968E7,-4.6
202006,대구광역시,외지인방문자(b),7019834.0,7772754.0,-9.7
202006,대구광역시,외국인방문자(c),6472.0,82744.0,-92.2
202006,대구광역시,외부방문자(b+c),7026307.0,7855498.0,-10.6
202006,대구광역시,전체방문자(a+b+c),4.0651251E7,4.3103466E7,-5.7
202006,인천광역시,현지인방문자(a),3.4488146E7,3.0611651E7,12.7
202006,인천광역시,외지인방문자(b),1.0558954E7,1.4390208E7,-26.6
202006,인천광역시,외국인방문자(c),57884.0,593073.0,-90.2
202006,인천광역시,외부방문자(b+c),1.0616838E7,1.4983281E7,-29.1
202006,인천광역시,전체방문자(a+b+c),4.5104984E7,4.5594932E7,-1.1
202006,광주광역시,현지인방문자(a),2.0379656E7,2.1465647E7,-5.1
202006,광주광역시,외지인방문자(b),4769016.0,4826006.0,-1.2
202006,광주광역시,외국인방문자(c),5344.0,32735.0,-83.7
202006,광주광역시,외부방문자(b+c),4774360.0,4858742.0,-1.7
202006,광주광역시,전체방문자(a+b+c),2.5154017E7,2.6324389E7,-4.4
202006,대전광역시,현지인방문자(a),2.099958E7,2.1531962E7,-2.5
202006,대전광역시,외지인방문자(b),5570786.0,6154302.0,-9.5
202006,대전광역시,외국인방문자(c),4479.0,31200.0,-85.6
202006,대전광역시,외부방문자(b+c),5575265.0,6185502.0,-9.9
202006,대전광역시,전체방문자(a+b+c),2.6574845E7,2.7717463E7,-4.1
202006,울산광역시,현지인방문자(a),1.5115989E7,1.4561872E7,3.8
202006,울산광역시,외지인방문자(b),3490053.0,3529306.0,-1.1
202006,울산광역시,외국인방문자(c),17968.0,85003.0,-78.9
202006,울산광역시,외부방문자(b+c),3508021.0,3614309.0,-2.9
202006,울산광역시,전체방문자(a+b+c),1.862401E7,1.8176181E7,2.5
202006,세종특별자치시,현지인방문자(a),4138956.0,3701184.0,11.8
202006,세종특별자치시,외지인방문자(b),1982018.0,1920121.0,3.2
202006,세종특별자치시,외국인방문자(c),1238.0,8495.0,-85.4
202006,세종특별자치시,외부방문자(b+c),1983257.0,1928616.0,2.8
202006,세종특별자치시,전체방문자(a+b+c),6122213.0,5629800.0,8.7
202006,경기도,현지인방문자(a),1.70686446E8,1.4539909E8,17.4
202006,경기도,외지인방문자(b),4.558078E7,5.3647136E7,-15.0
202006,경기도,외국인방문자(c),118354.0,660582.0,-82.1
202006,경기도,외부방문자(b+c),4.5699134E7,5.4307718E7,-15.9
202006,경기도,전체방문자(a+b+c),2.1638558E8,1.99706807E8,8.4
202006,강원도,현지인방문자(a),2.702728E7,2.4517994E7,10.2
202006,강원도,외지인방문자(b),1.1480175E7,1.1405702E7,0.7
202006,강원도,외국인방문자(c),6331.0,119058.0,-94.7
202006,강원도,외부방문자(b+c),1.1486506E7,1.152476E7,-0.3
202006,강원도,전체방문자(a+b+c),3.8513786E7,3.6042753E7,6.9
202006,충청북도,현지인방문자(a),2.2728716E7,2.2089165E7,2.9
202006,충청북도,외지인방문자(b),7846307.0,8171226.0,-4.0
202006,충청북도,외국인방문자(c),4932.0,57962.0,-91.5
202006,충청북도,외부방문자(b+c),7851239.0,8229188.0,-4.6
202006,충청북도,전체방문자(a+b+c),3.0579956E7,3.0318353E7,0.9
202006,충청남도,현지인방문자(a),3.0387875E7,2.872225E7,5.8
202006,충청남도,외지인방문자(b),1.1482205E7,1.1982904E7,-4.2
202006,충청남도,외국인방문자(c),18068.0,116818.0,-84.5
202006,충청남도,외부방문자(b+c),1.1500273E7,1.2099722E7,-5.0
202006,충청남도,전체방문자(a+b+c),4.1888148E7,4.0821972E7,2.6
202006,전라북도,현지인방문자(a),2.6588016E7,2.6689856E7,-0.4
202006,전라북도,외지인방문자(b),6716714.0,6637043.0,1.2
202006,전라북도,외국인방문자(c),10469.0,65724.0,-84.1
202006,전라북도,외부방문자(b+c),6727183.0,6702767.0,0.4
202006,전라북도,전체방문자(a+b+c),3.3315199E7,3.3392622E7,-0.2
202006,전라남도,현지인방문자(a),2.4763008E7,2.41913E7,2.4
202006,전라남도,외지인방문자(b),8831270.0,8784338.0,0.5
202006,전라남도,외국인방문자(c),33192.0,162719.0,-79.6
202006,전라남도,외부방문자(b+c),8864462.0,8947058.0,-0.9
202006,전라남도,전체방문자(a+b+c),3.3627469E7,3.3138358E7,1.5
202006,경상북도,현지인방문자(a),3.9780206E7,3.9416346E7,0.9
202006,경상북도,외지인방문자(b),1.2289462E7,1.2821274E7,-4.1
202006,경상북도,외국인방문자(c),28130.0,136651.0,-79.4
202006,경상북도,외부방문자(b+c),1.2317593E7,1.2957924E7,-4.9
202006,경상북도,전체방문자(a+b+c),5.2097798E7,5.237427E7,-0.5
202006,경상남도,현지인방문자(a),4.5825871E7,4.2618804E7,7.5
202006,경상남도,외지인방문자(b),1.1035454E7,1.1158998E7,-1.1
202006,경상남도,외국인방문자(c),32660.0,166507.0,-80.4
202006,경상남도,외부방문자(b+c),1.1068114E7,1.1325505E7,-2.3
202006,경상남도,전체방문자(a+b+c),5.6893985E7,5.3944308E7,5.5
202006,제주특별자치도,현지인방문자(a),1.3583686E7,1.3581729E7,0.0
202006,제주특별자치도,외지인방문자(b),3630736.0,4080814.0,-11.0
202006,제주특별자치도,외국인방문자(c),20753.0,505781.0,-95.9
202006,제주특별자치도,외부방문자(b+c),3651489.0,4586595.0,-20.4
202006,제주특별자치도,전체방문자(a+b+c),1.7235174E7,1.8168324E7,-5.1
202007,서울특별시,현지인방문자(a),1.36400128E8,1.17567443E8,16.0
202007,서울특별시,외지인방문자(b),4.4764482E7,5.8264846E7,-23.2
202007,서울특별시,외국인방문자(c),135475.0,2168782.0,-93.8
202007,서울특별시,외부방문자(b+c),4.4899957E7,6.0433628E7,-25.7
202007,서울특별시,전체방문자(a+b+c),1.81300085E8,1.78001071E8,1.9
202007,부산광역시,현지인방문자(a),4.2045325E7,4.092689E7,2.7
202007,부산광역시,외지인방문자(b),1.0989724E7,1.3210617E7,-16.8
202007,부산광역시,외국인방문자(c),46597.0,436473.0,-89.3
202007,부산광역시,외부방문자(b+c),1.103632E7,1.364709E7,-19.1
202007,부산광역시,전체방문자(a+b+c),5.3081645E7,5.4573979E7,-2.7
202007,대구광역시,현지인방문자(a),3.4818665E7,3.6350377E7,-4.2
202007,대구광역시,외지인방문자(b),7745948.0,9565580.0,-19.0
202007,대구광역시,외국인방문자(c),6468.0,90314.0,-92.8
202007,대구광역시,외부방문자(b+c),7752416.0,9655894.0,-19.7
202007,대구광역시,전체방문자(a+b+c),4.2571081E7,4.6006271E7,-7.5
202007,인천광역시,현지인방문자(a),3.6078024E7,3.0816779E7,17.1
202007,인천광역시,외지인방문자(b),1.2223488E7,1.5600932E7,-21.6
202007,인천광역시,외국인방문자(c),69881.0,670517.0,-89.6
202007,인천광역시,외부방문자(b+c),1.2293368E7,1.6271449E7,-24.4
202007,인천광역시,전체방문자(a+b+c),4.8371393E7,4.7088228E7,2.7
202007,광주광역시,현지인방문자(a),1.9262324E7,2.170531E7,-11.3
202007,광주광역시,외지인방문자(b),4792784.0,5742359.0,-16.5
202007,광주광역시,외국인방문자(c),4783.0,101334.0,-95.3
202007,광주광역시,외부방문자(b+c),4797567.0,5843693.0,-17.9
202007,광주광역시,전체방문자(a+b+c),2.4059891E7,2.7549003E7,-12.7
202007,대전광역시,현지인방문자(a),2.0919902E7,2.1612252E7,-3.2
202007,대전광역시,외지인방문자(b),5466209.0,7121576.0,-23.2
202007,대전광역시,외국인방문자(c),4494.0,43928.0,-89.8
202007,대전광역시,외부방문자(b+c),5470703.0,7165504.0,-23.7
202007,대전광역시,전체방문자(a+b+c),2.6390606E7,2.8777755E7,-8.3
202007,울산광역시,현지인방문자(a),1.5485712E7,1.5708402E7,-1.4
202007,울산광역시,외지인방문자(b),3691692.0,4397684.0,-16.1
202007,울산광역시,외국인방문자(c),20314.0,100842.0,-79.9
202007,울산광역시,외부방문자(b+c),3712006.0,4498525.0,-17.5
202007,울산광역시,전체방문자(a+b+c),1.9197717E7,2.0206928E7,-5.0
202007,세종특별자치시,현지인방문자(a),4216684.0,3716545.0,13.5
202007,세종특별자치시,외지인방문자(b),2045862.0,2160410.0,-5.3
202007,세종특별자치시,외국인방문자(c),1455.0,10476.0,-86.1
202007,세종특별자치시,외부방문자(b+c),2047317.0,2170886.0,-5.7
202007,세종특별자치시,전체방문자(a+b+c),6264002.0,5887431.0,6.4
202007,경기도,현지인방문자(a),1.76094804E8,1.45586021E8,21.0
202007,경기도,외지인방문자(b),5.1282616E7,6.012762E7,-14.7
202007,경기도,외국인방문자(c),138936.0,768724.0,-81.9
202007,경기도,외부방문자(b+c),5.1421552E7,6.0896344E7,-15.6
202007,경기도,전체방문자(a+b+c),2.27516356E8,2.06482365E8,10.2
202007,강원도,현지인방문자(a),2.8143528E7,2.2736497E7,23.8
202007,강원도,외지인방문자(b),1.4398377E7,1.3965038E7,3.1
202007,강원도,외국인방문자(c),7449.0,130725.0,-94.3
202007,강원도,외부방문자(b+c),1.4405826E7,1.4095764E7,2.2
202007,강원도,전체방문자(a+b+c),4.2549354E7,3.6832261E7,15.5
202007,충청북도,현지인방문자(a),2.3131038E7,2.2195824E7,4.2
202007,충청북도,외지인방문자(b),8319874.0,9042842.0,-8.0
202007,충청북도,외국인방문자(c),5859.0,71184.0,-91.8
202007,충청북도,외부방문자(b+c),8325733.0,9114026.0,-8.6
202007,충청북도,전체방문자(a+b+c),3.1456771E7,3.130985E7,0.5
202007,충청남도,현지인방문자(a),3.0726014E7,2.8796712E7,6.7
202007,충청남도,외지인방문자(b),1.1892153E7,1.293825E7,-8.1
202007,충청남도,외국인방문자(c),19144.0,130041.0,-85.3
202007,충청남도,외부방문자(b+c),1.1911297E7,1.3068292E7,-8.9
202007,충청남도,전체방문자(a+b+c),4.263731E7,4.1865004E7,1.8
202007,전라북도,현지인방문자(a),2.7163742E7,2.6496746E7,2.5
202007,전라북도,외지인방문자(b),7561222.0,7512757.0,0.6
202007,전라북도,외국인방문자(c),11356.0,77956.0,-85.4
202007,전라북도,외부방문자(b+c),7572578.0,7590713.0,-0.2
202007,전라북도,전체방문자(a+b+c),3.4736319E7,3.408746E7,1.9
202007,전라남도,현지인방문자(a),2.4824807E7,2.3916014E7,3.8
202007,전라남도,외지인방문자(b),9419042.0,9723480.0,-3.1
202007,전라남도,외국인방문자(c),35399.0,189667.0,-81.3
202007,전라남도,외부방문자(b+c),9454441.0,9913147.0,-4.6
202007,전라남도,전체방문자(a+b+c),3.4279248E7,3.3829161E7,1.3
202007,경상북도,현지인방문자(a),4.0622981E7,3.9860737E7,1.9
202007,경상북도,외지인방문자(b),1.3368282E7,1.4840301E7,-9.9
202007,경상북도,외국인방문자(c),26759.0,151201.0,-82.3
202007,경상북도,외부방문자(b+c),1.3395041E7,1.4991502E7,-10.6
202007,경상북도,전체방문자(a+b+c),5.4018022E7,5.4852239E7,-1.5
202007,경상남도,현지인방문자(a),4.6576803E7,4.4052239E7,5.7
202007,경상남도,외지인방문자(b),1.1810396E7,1.3443118E7,-12.1
202007,경상남도,외국인방문자(c),34808.0,191000.0,-81.8
202007,경상남도,외부방문자(b+c),1.1845204E7,1.3634119E7,-13.1
202007,경상남도,전체방문자(a+b+c),5.8422007E7,5.7686358E7,1.3
202007,제주특별자치도,현지인방문자(a),1.4038048E7,1.3789279E7,1.8
202007,제주특별자치도,외지인방문자(b),4600592.0,4713832.0,-2.4
202007,제주특별자치도,외국인방문자(c),19124.0,524778.0,-96.4
202007,제주특별자치도,외부방문자(b+c),4619717.0,5238610.0,-11.8
202007,제주특별자치도,전체방문자(a+b+c),1.8657765E7,1.9027889E7,-1.9
202008,서울특별시,현지인방문자(a),1.28190776E8,1.23105528E8,4.1
202008,서울특별시,외지인방문자(b),3.8545374E7,6.2843266E7,-38.7
202008,서울특별시,외국인방문자(c),130093.0,2419735.0,-94.6
202008,서울특별시,외부방문자(b+c),3.8675467E7,6.5263001E7,-40.7
202008,서울특별시,전체방문자(a+b+c),1.66866243E8,1.88368529E8,-11.4
202008,부산광역시,현지인방문자(a),4.0737742E7,3.8924067E7,4.7
202008,부산광역시,외지인방문자(b),1.1664622E7,1.3473968E7,-13.4
202008,부산광역시,외국인방문자(c),40085.0,470346.0,-91.5
202008,부산광역시,외부방문자(b+c),1.1704707E7,1.3944314E7,-16.1
202008,부산광역시,전체방문자(a+b+c),5.2442449E7,5.2868381E7,-0.8
202008,대구광역시,현지인방문자(a),3.4278416E7,3.4119792E7,0.5
202008,대구광역시,외지인방문자(b),7706300.0,9090120.0,-15.2
202008,대구광역시,외국인방문자(c),8942.0,86969.0,-89.7
202008,대구광역시,외부방문자(b+c),7715242.0,9177088.0,-15.9
202008,대구광역시,전체방문자(a+b+c),4.1993658E7,4.329688E7,-3.0
202008,인천광역시,현지인방문자(a),3.439793E7,3.0752302E7,11.9
202008,인천광역시,외지인방문자(b),1.1365666E7,1.7910624E7,-36.5
202008,인천광역시,외국인방문자(c),68878.0,775568.0,-91.1
202008,인천광역시,외부방문자(b+c),1.1434544E7,1.8686191E7,-38.8
202008,인천광역시,전체방문자(a+b+c),4.5832474E7,4.9438493E7,-7.3
202008,광주광역시,현지인방문자(a),1.883939E7,2.090873E7,-9.9
202008,광주광역시,외지인방문자(b),4692174.0,5643456.0,-16.9
202008,광주광역시,외국인방문자(c),5252.0,63378.0,-91.7
202008,광주광역시,외부방문자(b+c),4697425.0,5706834.0,-17.7
202008,광주광역시,전체방문자(a+b+c),2.3536816E7,2.6615565E7,-11.6
202008,대전광역시,현지인방문자(a),2.0543862E7,2.0723434E7,-0.9
202008,대전광역시,외지인방문자(b),5840908.0,6958024.0,-16.1
202008,대전광역시,외국인방문자(c),7254.0,59545.0,-87.8
202008,대전광역시,외부방문자(b+c),5848163.0,7017569.0,-16.7
202008,대전광역시,전체방문자(a+b+c),2.6392025E7,2.7741003E7,-4.9
202008,울산광역시,현지인방문자(a),1.5018832E7,1.4319613E7,4.9
202008,울산광역시,외지인방문자(b),4008162.0,4261764.0,-6.0
202008,울산광역시,외국인방문자(c),16245.0,94963.0,-82.9
202008,울산광역시,외부방문자(b+c),4024406.0,4356728.0,-7.6
202008,울산광역시,전체방문자(a+b+c),1.9043239E7,1.8676341E7,2.0
202008,세종특별자치시,현지인방문자(a),4050470.0,3477162.0,16.5
202008,세종특별자치시,외지인방문자(b),2027333.0,2099206.0,-3.4
202008,세종특별자치시,외국인방문자(c),4651.0,11926.0,-61.0
202008,세종특별자치시,외부방문자(b+c),2031984.0,2111132.0,-3.7
202008,세종특별자치시,전체방문자(a+b+c),6082453.0,5588294.0,8.8
202008,경기도,현지인방문자(a),1.6733697E8,1.50430602E8,11.2
202008,경기도,외지인방문자(b),4.5559374E7,6.8402618E7,-33.4
202008,경기도,외국인방문자(c),120699.0,782599.0,-84.6
202008,경기도,외부방문자(b+c),4.5680073E7,6.9185217E7,-34.0
202008,경기도,전체방문자(a+b+c),2.13017043E8,2.19615819E8,-3.0
